claim_uid,file_num,data_set,cont_num,proc_unit,plan_num,claim_type,line_code,coverage_code,pay_cat,claim_open,date_event,date_open,date_close,date_v1m_xmit,clmnt_ssn,clmnt_dob,clmnt_gender,clmnt_country,clmnt_state,pay_code,pay_type,paid_1,paid_3,amount,state_juris,our_cause_2,our_cause_3,our_cause_4,date_rpted_cms,days_to_cms,reserve_3,reserve_6,reserve_status,is_v1m_extracted,excl_reason
1000876.043,19WC250208,GL,1260,75,1155,IO,ZE,,MP,True,05/16/2021,06/12/2021,,03/12/2023,463658010,12/11/1953,F,USA,AR,191,SYS,6247.05,61924.32,6027.04,,,,,,,0.0,0.0,,0,line_code|claim_type_IO
1000877.724,23WC164136,AU,8093,57,4892,MO,WC,ZE,PI,False,03/15/2020,03/25/2020,03/25/2022,,284413474,12/12/1970,M,USA,OK,188,SYS,12406.0,79814.36,5158.32,,,,,,,0.0,0.0,,0,coverage_code
1000878.892,19WC120650,WC,4809,36,2394,MO,ZE,WA,PI,False,07/26/2018,08/01/2018,11/07/2019,,157387794,11/19/1960,F,USA,NJ,130,SYS,17342.04,32419.67,818.97,04,MVA,LACERA,SHOULDER,11/22/2018,113.0,0.0,0.0,,0,coverage_code|line_code
1000879.096,18WC611153,AU,2470,47,4879,MO,WC,,CM,False,08/05/2023,08/07/2023,06/05/2024,,280202496,06/13/1978,F,USA,PA,179,SYS,42792.55,13159.59,2402.45,,,,,,,0.0,0.0,,0,no_rre
1000880.036,21WC908132,WC,2234,77,1373,MO,GR,,BI,False,12/01/2021,12/24/2021,12/06/2022,,781097708,08/28/1952,F,USA,DE,350,SYS,39877.09,17367.76,5197.82,06,MVA,SURGERY,ANKLE,03/26/2022,92.0,0.0,0.0,,0,line_code
1000881.017,24WC551499,WC,7726,18,4462,MO,ZE,WA,CM,False,02/02/2022,03/03/2022,06/18/2023,,895017508,06/02/1932,F,USA,MA,384,SYS,25048.74,35849.94,6556.1,26,REPETIT,RUPTURE,KNEE,06/19/2022,108.0,0.0,0.0,,0,coverage_code|line_code
1000882.19,19WC826380,WC,1392,66,1172,IO,GR,ZE,BI,True,03/24/2019,03/26/2019,,,751130821,08/27/1968,M,USA,IN,150,MAN,5729.01,93827.07,5593.14,48,SLIP,BURN,WRIST,09/09/2019,167.0,0.0,0.0,,0,coverage_code|line_code|claim_type_IO
1000883.734,18WC653063,AU,6788,54,4813,OT,WC,,CL,True,05/25/2018,06/16/2018,,,571692627,09/02/1935,M,USA,GA,191,SYS,36200.12,98351.59,1211.37,,,,,,,0.0,0.0,,0,
1000884.865,21WC261834,GL,4165,59,1863,MO,WC,,BI,True,03/25/2023,04/11/2023,,,547290815,09/25/1987,F,USA,KY,336,SYS,20582.81,89169.88,2676.1,,,,,,,0.0,0.0,,1,
1000885.564,21WC497324,WC,9440,94,2711,MO,WC,,CM,True,10/14/2021,11/08/2021,,01/17/2023,442065753,06/27/1955,F,USA,MD,196,SYS,25189.04,91610.5,6592.63,12,CUT,CONTUS,BACK,12/16/2021,38.0,11723.2,1475.27,A,1,
1000886.24,21WC837679,WC,8899,31,1075,OT,WC,,MP,True,07/22/2023,08/14/2023,,11/04/2023,111484640,03/01/1951,M,USA,TX,147,SYS,16850.76,2377.51,672.25,42,STRUCK,CONCUSS,BACK,01/20/2024,159.0,0.0,0.0,,0,no_rre
1000887.72,23WC690961,GL,4421,74,4467,OT,WC,WA,MP,True,08/28/2020,09/14/2020,,10/27/2022,220023313,04/17/1977,M,USA,AR,303,SYS,11170.08,15738.85,3141.41,,,,,,,0.0,0.0,,0,coverage_code
1000888.937,18WC615604,AU,5555,14,2792,OT,WC,WA,MP,True,07/10/2021,07/19/2021,,,509893190,10/26/1946,F,USA,MI,357,MAN,20211.02,417.76,1361.21,,,,,,,0.0,0.0,,0,coverage_code
1000889.037,19WC400909,WC,7100,49,4045,MO,WC,,PI,False,01/12/2022,01/15/2022,07/30/2023,,269148464,09/01/1969,F,USA,MT,369,SYS,42490.04,21750.99,1358.19,37,BURN,SURGERY,HEAD,06/18/2022,154.0,0.0,0.0,,1,
1000890.557,24WC303110,WC,2358,42,1575,OT,WC,ZE,PD,True,02/28/2021,03/10/2021,,01/31/2022,266899099,09/27/1947,F,USA,CA,159,SYS,23101.18,30020.34,511.37,48,LIFT,BURN,BACK,05/18/2021,69.0,0.0,0.0,,0,coverage_code
1000891.38,21WC761964,GL,2996,34,4227,MO,WC,LT,PI,True,08/02/2022,08/03/2022,,11/11/2023,000000000,12/11/1967,F,CAN,MD,362,MAN,33454.03,21141.84,727.57,,,,,,,0.0,0.0,,0,coverage_code|invalid_ssn_non_us
1000892.045,20WC182304,WC,2527,26,4095,MO,WC,,BI,True,03/01/2019,03/11/2019,,,123456789,10/22/1944,M,USA,NH,146,SYS,68.18,74484.02,7944.61,27,SLIP,RUPTURE,KNEE,06/24/2019,105.0,39106.27,2982.54,A,1,
1000893.763,21WC384967,WC,8763,17,4876,IO,WC,,PD,True,04/19/2023,05/09/2023,,05/14/2024,228287369,11/19/1949,F,USA,IA,113,HIS,11437.97,74779.4,9988.9,17,LIFT,CONTUS,ANKLE,08/23/2023,106.0,0.0,0.0,,0,claim_type_IO
1000894.071,24WC504025,WC,4673,22,2747,IO,WC,,PI,False,09/25/2018,10/18/2018,01/02/2019,,000000000,10/13/1947,F,USA,CT,128,SYS,1872.59,93102.1,311.05,17,REPETIT,SURGERY,HIP,02/27/2019,132.0,0.0,0.0,,0,claim_type_IO
1000895.464,20WC688702,WC,9501,77,2112,OT,WC,,BI,False,03/30/2023,03/31/2023,01/07/2024,,055597677,08/16/1932,M,USA,MA,339,MAN,9863.53,20198.89,9903.28,04,REPETIT,BURN,KNEE,05/28/2023,58.0,0.0,0.0,,0,no_rre
1000896.074,18WC701604,AU,7933,7,1149,MO,WC,,PI,True,01/16/2019,01/25/2019,,08/11/2023,870766929,04/08/1937,F,USA,WA,389,SYS,47006.16,22881.18,9857.82,,,,,,,0.0,0.0,,1,
1000897.68,24WC321371,AU,4837,47,1998,MO,GR,,PD,False,01/08/2020,01/21/2020,02/10/2021,,115957826,04/04/1944,F,USA,OR,397,SYS,13652.31,49530.99,7255.47,,,,,,,0.0,0.0,,0,line_code
1000898.929,19WC931289,PF,6718,69,2540,MO,ZE,,CM,True,09/21/2019,10/19/2019,,,680124273,05/19/1974,M,USA,WI,161,SYS,21521.05,36529.13,5636.23,,,,,,,0.0,0.0,,0,line_code
1000899.101,24WC340119,WC,8578,79,1513,MO,GR,,MP,True,07/13/2019,07/24/2019,,,628256079,05/13/1984,M,USA,OH,357,SYS,5081.22,29597.06,9774.09,06,CAUGHT,SPRAIN,WRIST,08/24/2019,31.0,3506.22,263.15,A,0,line_code
1000900.475,24WC203868,AU,9864,51,2628,IO,WC,,PD,False,08/12/2021,08/17/2021,07/12/2023,09/10/2021,178500879,02/26/1951,M,USA,WV,310,SYS,3689.98,7041.32,5895.66,,,,,,,0.0,0.0,,0,claim_type_IO
1000901.193,20WC926048,WC,9426,11,1570,MO,WC,,BI,False,09/29/2023,10/04/2023,05/18/2024,,385740840,07/16/1994,M,USA,IN,133,MAN,13119.97,12486.89,6795.06,13,STRAIN,INFLAM,FINGER,01/23/2024,111.0,0.0,0.0,,1,
1000902.139,18WC909605,WC,9962,18,4599,MO,WC,,PI,False,12/01/2018,12/18/2018,02/28/2020,,394093660,04/14/1968,F,USA,VT,377,SYS,21178.03,18927.42,9139.3,26,CUT,STRAIN,ANKLE,05/15/2019,148.0,0.0,0.0,,1,
1000903.244,19WC919517,GL,2109,93,3341,IO,WC,WA,PI,False,11/07/2021,11/12/2021,06/11/2023,05/08/2024,412591667,10/08/1958,F,USA,RI,179,SYS,46814.12,31302.13,9079.27,,,,,,,0.0,0.0,,0,coverage_code|claim_type_IO
1000904.414,20WC370677,WC,9524,36,4113,MO,GR,WA,MP,True,11/17/2022,12/04/2022,,,317293618,01/20/1938,M,USA,NY,342,SYS,35124.03,59383.22,6633.27,53,FALL,INFLAM,SHOULDER,05/06/2023,153.0,6667.53,948.32,A,0,coverage_code|line_code
1000905.688,18WC847885,AU,5366,50,4906,MO,WC,,BI,False,08/17/2022,08/23/2022,11/02/2023,,150255309,09/26/1932,M,USA,MA,384,MAN,47569.4,46840.71,2351.05,,,,,,,0.0,0.0,,1,
1000906.917,22WC305065,GL,6882,63,4492,OT,WC,LT,PD,False,10/04/2018,10/23/2018,04/20/2019,,699111205,04/13/1951,F,USA,VA,167,SYS,19647.24,65293.6,8642.17,,,,,,,0.0,0.0,,0,coverage_code
1000907.104,19WC482486,GL,5779,95,4482,MO,WC,,BI,True,03/01/2018,03/19/2018,,,761662395,11/09/1935,M,USA,IA,121,SYS,34147.6,52170.24,2106.96,,,,,,,0.0,0.0,,1,
1000908.441,23WC547489,WC,5762,71,2429,MO,WC,,MP,True,07/02/2019,07/03/2019,,,303188926,11/03/1956,F,USA,HI,389,SYS,38101.62,20934.06,4016.04,48,MVA,CONCUSS,FINGER,10/31/2019,120.0,6686.35,355.96,A,1,
1000909.618,23WC663888,PF,5194,92,1527,MO,WC,,PI,True,07/15/2018,07/16/2018,,08/09/2023,247420628,09/08/1950,M,USA,IL,334,MAN,13732.9,99576.46,3375.85,,,,,,,0.0,0.0,,1,
1000910.115,21WC904803,GL,3320,73,1123,OT,WC,,CL,True,06/12/2022,06/20/2022,,,627509145,05/01/1951,M,USA,AL,132,SYS,3213.88,1885.99,1085.94,,,,,,,0.0,0.0,,0,
1000911.58,18WC132115,AU,9956,37,2188,IO,WC,ZE,BI,False,02/13/2019,02/24/2019,07/01/2019,,595532785,03/10/1948,M,USA,AL,302,SYS,30763.69,97822.49,4215.45,,,,,,,0.0,0.0,,0,coverage_code|claim_type_IO
1000912.731,24WC304621,WC,6406,21,3901,MO,WC,,CL,True,09/28/2020,10/21/2020,,,999999999,11/10/1987,M,USA,LA,389,HIS,15303.13,99505.85,1826.13,42,STRAIN,CONCUSS,FINGER,12/01/2020,41.0,36995.59,3031.2,P,1,
1000913.835,21WC566953,AU,9902,72,3204,MO,WC,,PI,True,12/04/2018,12/19/2018,,,000000000,02/27/1989,F,USA,MD,322,SYS,18398.81,70251.82,9600.28,,,,,,,0.0,0.0,,1,
1000914.661,20WC725221,WC,1740,42,4016,MO,WC,,MP,True,08/08/2021,08/23/2021,,,913974086,04/01/1994,F,USA,NJ,318,SYS,43702.45,32513.85,8693.02,48,LIFT,INFLAM,BACK,02/09/2022,170.0,10536.79,641.72,A,1,
1000915.659,19WC290352,WC,4361,26,2552,IO,WC,ZE,CM,True,03/20/2022,03/22/2022,,,444881153,11/19/1946,M,USA,NY,113,HIS,5841.6,24641.68,8387.31,26,REPETIT,CONCUSS,NECK,05/23/2022,62.0,0.0,0.0,,0,coverage_code|claim_type_IO
1000916.467,23WC444310,AU,7455,7,4737,MO,WC,,CL,True,06/13/2023,07/07/2023,,,849198411,09/28/1950,F,USA,CT,398,HIS,11742.6,57538.04,4019.66,,,,,,,0.0,0.0,,0,
1000917.712,22WC108968,GL,1066,61,1971,OT,WC,,OT,True,05/02/2021,05/28/2021,,,123456789,08/13/1931,M,USA,FL,381,SYS,14240.46,23225.96,7709.06,,,,,,,0.0,0.0,,0,no_rre
1000918.994,18WC822856,WC,1507,95,2061,MO,WC,ZE,CL,False,10/13/2023,10/20/2023,04/30/2025,,728730888,12/26/1949,F,USA,MA,328,MAN,24843.96,41663.97,9863.6,37,LIFT,INFLAM,WRIST,04/01/2024,164.0,0.0,0.0,,0,coverage_code
1000919.309,24WC328674,WC,1638,63,4444,OT,WC,,MP,False,02/05/2019,03/03/2019,07/22/2020,,703823168,11/21/1930,M,USA,OH,174,SYS,7430.61,19737.13,7144.83,42,STRUCK,FRACT,HAND,05/20/2019,78.0,0.0,0.0,,1,
1000920.34,22WC449207,AU,1708,95,1767,MO,WC,LT,PI,True,05/28/2022,06/08/2022,,,688915424,10/15/1977,M,USA,VT,106,SYS,12283.35,48207.14,840.88,,,,,,,0.0,0.0,,0,coverage_code
1000921.424,22WC445756,WC,4982,92,2462,MO,WC,,CL,False,01/24/2023,01/26/2023,07/27/2023,08/24/2023,258103188,05/26/1939,F,USA,NM,314,HIS,8005.87,55101.23,2567.89,06,CUT,STRAIN,SHOULDER,06/27/2023,152.0,0.0,0.0,,1,
1000922.756,18WC983675,WC,6324,4,2792,IO,WC,,PI,True,11/23/2019,12/21/2019,,,672910433,05/14/1939,F,USA,AL,390,SYS,18485.84,81127.85,3467.08,42,FALL,CONTUS,ANKLE,03/14/2020,84.0,0.0,0.0,,0,claim_type_IO
1000923.706,21WC106938,WC,9167,63,4146,OT,WC,WA,PD,False,06/05/2020,06/13/2020,11/24/2021,,123456789,01/01/1943,M,USA,KS,348,HIS,33034.47,81961.71,1506.96,39,CUT,FRACT,SHOULDER,08/29/2020,77.0,0.0,0.0,,0,coverage_code
1000924.15,22WC565696,WC,6525,88,1095,MO,WC,,CM,False,06/02/2018,06/16/2018,11/01/2019,03/17/2019,000000000,04/09/1948,F,USA,NJ,360,SYS,45618.22,38239.25,7308.35,37,STRAIN,LACERA,HAND,12/13/2018,180.0,0.0,0.0,,1,
1000925.855,18WC876609,GL,3582,75,4767,MO,ZE,ZE,PI,False,04/06/2019,04/07/2019,12/22/2019,09/28/2019,428060912,03/17/1967,M,USA,NH,195,HIS,2707.05,28607.19,5640.63,,,,,,,0.0,0.0,,0,coverage_code|line_code
1000926.491,22WC661457,WC,3729,72,4823,MO,WC,,PI,False,09/10/2019,09/16/2019,03/29/2021,,027112743,09/02/1948,F,USA,VA,364,MAN,16202.2,74065.16,2780.44,39,FALL,CONCUSS,ANKLE,10/20/2019,34.0,0.0,0.0,,1,
1000927.951,21WC263191,AU,5212,44,1724,MO,WC,,MP,True,03/23/2023,04/15/2023,,,000000000,07/11/1976,F,USA,WY,106,MAN,25697.45,60666.37,9539.61,,,,,,,0.0,0.0,,0,
1000928.306,21WC647831,WC,3234,67,4263,MO,WC,WA,CL,False,10/19/2018,11/11/2018,01/01/2020,,002443210,11/17/1963,F,USA,MO,350,SYS,25765.55,79489.85,835.28,47,SLIP,INFLAM,HEAD,04/10/2019,150.0,0.0,0.0,,0,coverage_code
1000929.969,22WC978825,WC,2050,19,2909,OT,WC,,BI,False,12/15/2019,01/09/2020,11/02/2020,11/11/2023,383874425,01/03/1942,M,GBR,OK,156,SYS,46548.1,11849.99,111.63,37,SLIP,RUPTURE,KNEE,05/11/2020,123.0,0.0,0.0,,1,
1000930.48,23WC208486,AU,1898,61,4387,MO,WC,,PI,False,07/10/2020,07/24/2020,04/07/2022,,389582485,07/03/1939,M,USA,CA,304,MAN,46257.69,5124.16,4742.92,,,,,,,0.0,0.0,,0,no_rre
1000931.496,23WC479711,WC,3894,2,2524,MO,WC,,CL,True,03/29/2021,04/17/2021,,,000000000,03/20/1951,F,USA,SC,360,SYS,32421.11,67443.89,6574.13,47,CAUGHT,LACERA,NECK,09/02/2021,138.0,44272.54,3747.89,P,1,
1000932.663,23WC745430,PF,5226,87,3656,MO,WC,,BI,True,07/15/2022,07/25/2022,,,299066003,04/08/1958,F,CAN,NH,154,MAN,38572.32,68672.7,4528.16,,,,,,,0.0,0.0,,1,
1000933.744,21WC904386,WC,9687,41,2406,OT,GR,,CM,True,02/19/2023,03/01/2023,,09/02/2023,631936406,05/09/1932,M,USA,IN,390,SYS,25165.79,17091.54,7371.27,06,CAUGHT,RUPTURE,HEAD,06/06/2023,97.0,0.0,0.0,,0,line_code
1000934.331,22WC747183,GL,8156,27,1748,MO,WC,LT,PI,False,07/23/2021,07/28/2021,04/24/2023,03/23/2022,059908489,02/18/1952,F,USA,NV,378,HIS,16075.35,22237.25,1742.85,,,,,,,0.0,0.0,,0,coverage_code
1000935.243,24WC704897,WC,2930,66,3727,MO,WC,WA,MP,True,03/24/2020,04/14/2020,,,899980654,11/28/1968,F,USA,MN,363,MAN,46621.37,865.19,8530.47,17,BURN,CONTUS,NECK,09/23/2020,162.0,27332.25,1645.33,A,0,coverage_code
1000936.968,24WC895550,WC,8709,89,2046,OT,GR,,PD,True,01/05/2023,01/15/2023,,,467147894,11/16/1975,M,USA,NV,123,SYS,16797.45,4741.93,2787.1,27,MVA,CONCUSS,SHOULDER,06/02/2023,138.0,0.0,0.0,,0,line_code
1000937.446,24WC548641,GL,9249,68,3658,OT,WC,ZE,OT,False,11/20/2023,12/05/2023,12/07/2024,,265584832,05/01/1974,M,CAN,WA,388,SYS,49736.05,91693.92,6943.43,,,,,,,0.0,0.0,,0,coverage_code
1000938.963,21WC290835,AU,8434,43,3717,MO,ZE,ZE,PI,False,10/25/2020,11/07/2020,05/19/2022,,861368651,08/20/1939,M,USA,TX,144,SYS,49059.42,40958.95,8052.84,,,,,,,0.0,0.0,,0,coverage_code|line_code
1000939.136,19WC835293,WC,2017,60,1115,OT,WC,,OT,True,10/30/2020,11/16/2020,,,388052152,11/10/1987,M,USA,IN,386,SYS,40421.31,91359.05,7183.19,51,REPETIT,STRAIN,HIP,03/31/2021,135.0,0.0,0.0,,1,
1000940.298,24WC469249,WC,4082,9,4275,MO,WC,WA,BI,False,05/08/2020,05/26/2020,11/10/2021,,500700779,02/11/1985,F,USA,NC,351,SYS,11582.34,43300.84,7115.64,17,LIFT,BURN,BACK,08/06/2020,72.0,0.0,0.0,,0,coverage_code
1000941.628,22WC813725,WC,3884,44,1571,MO,WC,WA,OT,True,04/11/2022,04/25/2022,,,629356392,10/17/1952,F,USA,NC,388,SYS,49507.42,44900.75,456.43,36,FALL,LACERA,KNEE,07/20/2022,86.0,34644.59,3656.69,P,0,coverage_code
1000942.091,23WC891292,WC,4435,97,1652,MO,WC,,MP,False,11/13/2023,11/27/2023,05/04/2024,,995719931,12/22/1947,F,USA,GA,348,SYS,36118.76,14954.32,5107.61,51,REPETIT,RUPTURE,HIP,02/22/2024,87.0,0.0,0.0,,0,no_rre
1000943.438,18WC879490,WC,7664,24,3727,OT,WC,,PD,False,11/22/2021,12/19/2021,10/31/2023,,351552843,03/28/1950,F,USA,VA,307,SYS,16529.58,33965.69,3628.88,26,REPETIT,LACERA,BACK,02/19/2022,62.0,0.0,0.0,,1,
1000944.636,24WC232711,WC,6643,58,4779,MO,WC,LT,PI,False,11/08/2020,11/10/2020,05/15/2021,,421679890,10/26/1973,F,USA,NJ,337,SYS,5199.95,47667.61,5623.38,47,LIFT,SPRAIN,NECK,03/27/2021,137.0,0.0,0.0,,0,coverage_code
1000945.638,24WC399357,WC,8541,30,3161,MO,WC,,OT,False,02/11/2018,02/21/2018,01/02/2019,,933958065,03/23/1972,M,USA,CA,390,SYS,14171.17,60228.77,3587.27,13,REPETIT,FRACT,BACK,07/09/2018,138.0,0.0,0.0,,0,no_rre
1000946.239,22WC374486,WC,5572,21,2727,MO,WC,,MP,True,04/09/2018,04/30/2018,,,132920774,10/17/1937,M,USA,KS,364,SYS,4555.87,75920.68,1523.43,12,STRAIN,SPRAIN,ANKLE,10/17/2018,170.0,9272.59,965.13,A,1,
1000947.947,20WC958374,WC,4387,59,2147,MO,WC,,MP,False,03/28/2018,04/02/2018,08/05/2019,,472105223,10/14/1982,F,USA,PA,337,SYS,48035.72,34062.66,3498.27,26,CAUGHT,SPRAIN,BACK,07/28/2018,117.0,0.0,0.0,,1,
1000948.688,21WC240513,GL,2359,57,1469,MO,WC,,CM,True,03/18/2021,04/16/2021,,,165895128,11/12/1957,M,USA,AR,385,MAN,48825.85,16402.56,7617.14,,,,,,,0.0,0.0,,0,
1000949.313,24WC170360,GL,4031,12,2226,MO,WC,,CL,True,04/26/2021,05/07/2021,,,827862221,10/09/1942,F,USA,NC,399,SYS,47553.57,18855.28,7314.94,,,,,,,0.0,0.0,,0,
1000950.242,23WC196009,WC,5662,37,1039,IO,ZE,,OT,True,03/31/2020,04/25/2020,,,805039436,12/03/1935,M,USA,TX,161,MAN,15849.22,56818.31,7103.28,17,REPETIT,CONCUSS,HEAD,06/16/2020,52.0,0.0,0.0,,0,line_code|claim_type_IO
1000951.136,23WC348163,WC,6324,39,2665,MO,WC,ZE,OT,True,12/23/2018,01/18/2019,,,748304293,08/03/1982,M,USA,WY,355,MAN,8795.03,46168.07,5513.96,48,MVA,RUPTURE,HAND,05/02/2019,104.0,13715.5,912.66,A,0,coverage_code
1000952.883,23WC313716,WC,2369,29,1161,MO,WC,ZE,CM,True,06/04/2021,06/22/2021,,,000000000,07/10/1951,F,USA,DE,313,MAN,28785.73,59008.92,5180.06,48,STRAIN,LACERA,FINGER,10/30/2021,130.0,13142.34,780.79,A,0,coverage_code
1000953.234,21WC756445,WC,9013,7,2230,IO,ZE,,MP,False,12/15/2018,12/16/2018,08/25/2019,,911892886,01/04/1940,M,USA,HI,131,SYS,47634.27,26349.66,3742.01,04,REPETIT,STRAIN,HEAD,05/27/2019,162.0,0.0,0.0,,0,line_code|claim_type_IO
1000954.475,21WC461698,WC,9126,59,2420,IO,GR,,PD,True,02/25/2023,03/02/2023,,,214166462,11/16/1936,M,USA,TX,307,SYS,38527.16,69002.66,4450.97,47,FALL,LACERA,NECK,07/07/2023,127.0,0.0,0.0,,0,line_code|claim_type_IO
1000955.86,19WC163362,WC,7537,60,1093,MO,WC,ZE,OT,False,02/24/2021,03/09/2021,05/19/2022,,882922244,04/23/1974,F,USA,NY,187,SYS,26145.75,890.25,361.64,13,LIFT,SURGERY,BACK,08/29/2021,173.0,0.0,0.0,,0,coverage_code
1000956.421,19WC291475,WC,5887,28,4458,MO,GR,,PD,True,12/30/2023,01/24/2024,,,711689045,11/06/1958,M,USA,RI,373,SYS,9325.21,52459.89,8904.49,51,BURN,CONTUS,FINGER,07/12/2024,170.0,6478.88,396.88,A,0,line_code
1000957.894,21WC919695,WC,4519,40,3127,MO,GR,LT,PI,True,10/21/2022,11/06/2022,,,501266495,03/08/1971,M,USA,VT,132,SYS,18204.61,31120.09,4268.81,27,STRUCK,BURN,ANKLE,04/07/2023,152.0,16832.89,1503.0,P,0,coverage_code|line_code
1000958.767,19WC140465,WC,4736,14,2873,MO,WC,,OT,True,12/17/2022,01/02/2023,,01/03/2024,005661695,05/09/1954,M,USA,ID,339,HIS,10708.79,37924.46,777.58,39,BURN,INFLAM,KNEE,02/27/2023,56.0,21319.41,1228.27,A,1,
1000959.4,23WC123210,WC,6599,44,3905,OT,WC,,PD,False,11/23/2020,11/29/2020,05/25/2022,,772333793,05/26/1932,M,USA,UT,187,SYS,14040.49,33796.25,5709.36,06,SLIP,INFLAM,BACK,12/31/2020,32.0,0.0,0.0,,1,
1000960.086,22WC533756,GL,3256,20,3033,IO,WC,,OT,True,03/22/2022,04/17/2022,,,708137292,07/26/1972,M,USA,TX,107,MAN,31549.04,2147.61,7920.94,,,,,,,0.0,0.0,,0,claim_type_IO
1000961.194,18WC918825,AU,2393,53,3797,MO,WC,,BI,True,10/13/2018,10/20/2018,,,772033942,11/09/1946,F,USA,WV,160,MAN,20998.62,81047.09,9286.73,,,,,,,0.0,0.0,,1,
1000962.661,20WC844304,WC,5996,24,3432,MO,WC,,OT,True,05/05/2022,05/19/2022,,,760977799,07/05/1981,F,USA,NC,101,SYS,20745.3,93021.84,8901.04,51,LIFT,RUPTURE,HAND,08/26/2022,99.0,22785.73,1558.83,A,1,
1000963.674,24WC529181,AU,4488,72,1933,MO,WC,,CL,True,10/08/2023,10/28/2023,,04/19/2024,000000000,03/22/1933,F,USA,MI,351,HIS,36921.8,4095.41,2778.78,,,,,,,0.0,0.0,,0,no_rre
1000964.946,22WC416392,GL,5618,12,3862,MO,WC,WA,CL,False,10/01/2020,10/12/2020,04/13/2021,,969354494,08/23/1947,F,USA,TX,373,SYS,32977.24,4827.78,1471.36,,,,,,,0.0,0.0,,0,coverage_code
1000965.885,21WC387224,GL,8477,93,2934,MO,WC,,OT,False,06/17/2019,07/16/2019,10/20/2019,,123456789,01/16/1953,M,USA,NE,115,SYS,12889.76,38182.47,6531.39,,,,,,,0.0,0.0,,0,no_rre
1000966.999,24WC629360,WC,1988,99,3361,MO,WC,,PI,False,05/21/2021,06/18/2021,02/20/2022,,687678956,12/06/1980,M,USA,WA,337,MAN,33734.53,97128.83,5006.21,04,FALL,RUPTURE,HIP,12/08/2021,173.0,0.0,0.0,,0,no_rre
1000967.633,20WC354018,WC,6478,13,1642,MO,GR,WA,CL,False,05/07/2018,05/25/2018,12/10/2018,,600086703,12/01/1943,M,USA,MS,390,SYS,27465.69,21500.78,5753.8,42,REPETIT,STRAIN,ANKLE,09/10/2018,108.0,0.0,0.0,,0,coverage_code|line_code
1000968.403,24WC801116,WC,3189,14,4147,IO,WC,,PI,False,04/19/2023,04/20/2023,01/16/2025,,048327986,09/21/1931,F,IND,WI,374,SYS,8211.07,49871.05,8422.46,27,FALL,CONCUSS,HIP,07/19/2023,90.0,0.0,0.0,,0,claim_type_IO
1000969.273,20WC722715,WC,8131,63,3959,MO,WC,,CM,False,08/04/2022,09/03/2022,06/24/2024,,487374408,06/15/1984,M,USA,MT,335,SYS,38670.71,50983.12,5071.24,13,CUT,SURGERY,WRIST,02/02/2023,152.0,0.0,0.0,,1,
1000970.919,18WC303246,WC,6470,99,1542,IO,WC,,PI,True,11/27/2022,12/03/2022,,,222176373,05/12/1958,M,GBR,NH,101,MAN,45526.02,75893.65,9991.04,13,STRUCK,FRACT,ANKLE,03/01/2023,88.0,0.0,0.0,,0,claim_type_IO
1000971.335,21WC639954,WC,3403,84,1608,MO,WC,,CL,True,05/15/2023,05/27/2023,,,494989417,01/24/1930,F,USA,IN,352,MAN,46535.18,19412.25,4976.41,12,STRAIN,SURGERY,SHOULDER,08/03/2023,68.0,26363.71,3350.24,A,1,
1000972.465,24WC973358,WC,9148,88,1723,MO,WC,LT,OT,True,05/01/2020,05/05/2020,,,845990872,10/10/1952,M,USA,KY,390,SYS,10220.7,44577.09,2744.27,12,STRAIN,LACERA,KNEE,10/19/2020,167.0,34355.87,2979.12,A,0,coverage_code
1000973.128,23WC610515,GL,1207,35,2903,MO,WC,,OT,False,11/16/2023,12/12/2023,10/13/2025,,986248823,09/01/1942,F,USA,VA,145,MAN,7203.97,36764.91,6690.31,,,,,,,0.0,0.0,,0,
1000974.222,22WC801200,WC,8129,38,1123,MO,WC,LT,PI,False,01/19/2023,01/26/2023,11/02/2024,,632274311,09/18/1967,M,USA,OR,177,SYS,30680.46,60718.88,9145.68,06,BURN,LACERA,HAND,03/17/2023,50.0,0.0,0.0,,0,coverage_code
1000975.693,18WC349584,WC,2549,78,3088,MO,GR,ZE,CM,False,09/19/2022,10/01/2022,01/21/2023,,131430192,12/21/1943,F,USA,WY,182,SYS,11157.7,29766.43,4233.76,48,STRUCK,CONCUSS,NECK,03/16/2023,166.0,0.0,0.0,,0,coverage_code|line_code
1000976.429,19WC686692,GL,6872,94,3521,MO,GR,,PI,True,12/02/2023,12/13/2023,,04/11/2024,157145329,07/08/1954,F,USA,OR,186,MAN,12858.55,33681.69,6005.1,,,,,,,0.0,0.0,,0,line_code
1000977.007,22WC690224,WC,6250,97,2171,MO,WC,,CM,True,02/16/2022,02/23/2022,,07/10/2023,055201492,12/26/1934,F,IND,TX,387,HIS,48648.68,35092.4,3966.16,27,REPETIT,LACERA,SHOULDER,05/07/2022,73.0,4658.57,660.64,P,0,no_rre
1000978.268,19WC727456,WC,7981,87,2603,MO,WC,ZE,BI,True,05/17/2018,06/06/2018,,,738940376,12/05/1972,F,USA,WI,371,MAN,31397.49,19770.23,4743.38,42,CUT,SPRAIN,HEAD,07/29/2018,53.0,6105.98,803.6,A,0,coverage_code
